id,_URI,instanceID,_PARENT_AURI,fh_1355_rr_c,fh_1355_rr_nc,fh_1355_rr_n,fh_13_55,fh_13_56,fh_13_56_1n,fh_13_56_2n,fh_13_56_3n_a,fh_13_56_3n_b,fh_13_57,fh_13_58,fh_13_59,fh_13_60,fh_13_61,fh_13_61_other,rta_form_id
408,uuid:2fc99bfd-b514-4a09-94ee-e94b198a3b90,uuid:397f2250-bc0c-4258-838b-142e8f22fe1c,uuid:397f2250-bc0c-4258-838b-142e8f22fe1c,1,st,"",4,0,0,0,0,0,1,30,0,0,"","",ML_FH_Household_Full_G2
409,uuid:30101d10-6b32-4b50-bab3-c4066ec70ae5,uuid:cf2837db-dd9c-43f9-9ad7-0326c276720a,uuid:cf2837db-dd9c-43f9-9ad7-0326c276720a,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
410,uuid:30147aba-e6e9-4035-b62d-f71d8d070f30,uuid:28c63bff-d851-4b45-8faf-96f5831012b7,uuid:28c63bff-d851-4b45-8faf-96f5831012b7,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
411,uuid:3032df4b-4ded-4ad1-82b7-d5533bc471c4,uuid:e8ae0493-e67e-49fb-86f1-53389906da83,uuid:e8ae0493-e67e-49fb-86f1-53389906da83,1,st,"",2,0,0,0,0,0,1,5,1,0,"","",ML_FH_Household_Full_G2
412,uuid:306e0907-240d-4957-982d-8ad2738285f9,uuid:a0528513-677d-44b8-bc9e-7eb5888fed99,uuid:a0528513-677d-44b8-bc9e-7eb5888fed99,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
413,uuid:30e13bae-d210-48a8-a398-0fc424cd7404,uuid:7260f864-2030-4a15-a158-633894387107,uuid:7260f864-2030-4a15-a158-633894387107,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
414,uuid:3112dbf6-bb55-4586-9aaa-67cf98035431,uuid:15bc5bed-10e2-494e-97d8-36c7ba0c0f82,uuid:15bc5bed-10e2-494e-97d8-36c7ba0c0f82,1,st,"",1,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
415,uuid:3126c40d-8985-4fea-b8ea-34bfa4696a9c,uuid:4004d8f4-56d0-4198-bf5a-3d3420892c4e,uuid:4004d8f4-56d0-4198-bf5a-3d3420892c4e,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
416,uuid:31286082-2097-474d-bc25-e1d3aff81d4b,uuid:f7fc9b74-de73-46dc-8fcf-43d48450c44a,uuid:f7fc9b74-de73-46dc-8fcf-43d48450c44a,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
417,uuid:313e5ee6-3a95-4ca0-9782-47162b1e85de,uuid:5ce89fd4-ead3-40c8-aa54-266931d78c53,uuid:5ce89fd4-ead3-40c8-aa54-266931d78c53,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
418,uuid:31506fc4-60c4-42c8-80ec-b6baab4baf98,uuid:010b6dc4-b070-4040-a7de-f3f4173c6cd0,uuid:010b6dc4-b070-4040-a7de-f3f4173c6cd0,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
419,uuid:318832b7-82c6-4022-b862-065c399f3d86,uuid:b9456efb-3c0c-470d-941c-f2148d66dad4,uuid:b9456efb-3c0c-470d-941c-f2148d66dad4,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
420,uuid:319e1d84-6f9a-4c72-8dc1-3ec85a94a1c3,uuid:0c7ddb15-0f40-4f2f-b3ab-a7db4d067911,uuid:0c7ddb15-0f40-4f2f-b3ab-a7db4d067911,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
421,uuid:31b45aec-6eb6-4f0c-8b47-fcf5cb3cedad,uuid:131f6197-5ba3-43a3-a024-a67f06a34b1d,uuid:131f6197-5ba3-43a3-a024-a67f06a34b1d,1,st,"",1,0,0,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
422,uuid:31bc1b7e-f87f-4a45-8c01-1d4a7cb79027,uuid:6f457bce-f726-47ce-994b-2b6e13d23d2b,uuid:6f457bce-f726-47ce-994b-2b6e13d23d2b,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
423,uuid:31ee3807-b4ec-453d-b29e-34cdc8663114,uuid:e42ace87-15b5-4cf1-85db-32051b583441,uuid:e42ace87-15b5-4cf1-85db-32051b583441,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
424,uuid:3229cd13-7460-4bf5-b197-a2107bc8bfd0,uuid:eac12af4-9afd-491a-9bca-af15696912d7,uuid:eac12af4-9afd-491a-9bca-af15696912d7,1,st,"",3,0,0,0,0,0,1,2,1,0,"","",ML_FH_Household_Full_G2
425,uuid:322f2475-8373-445e-a1fa-2483f3015a91,uuid:337d388e-1d66-4be4-91bd-10ce406bdb64,uuid:337d388e-1d66-4be4-91bd-10ce406bdb64,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
426,uuid:3242a9b4-be9b-45b5-8993-0828a4016634,uuid:40a8ed46-0c75-4d6a-b387-4df3ba3f494b,uuid:40a8ed46-0c75-4d6a-b387-4df3ba3f494b,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
427,uuid:3247c618-9950-4e9c-938c-6c8c11716ef6,uuid:372fb87c-f3bc-440e-8950-6acacca14822,uuid:372fb87c-f3bc-440e-8950-6acacca14822,1,st,"",4,0,0,0,0,0,1,2,0,1,96,"Some water from the Marabou",ML_FH_Household_Full_G2
428,uuid:32707d55-f333-4b37-94b6-bbf9593c86d1,uuid:82df0a63-43c7-4e70-989c-2833a99494ff,uuid:82df0a63-43c7-4e70-989c-2833a99494ff,1,st,"",2,0,0,0,0,0,1,48,0,0,"","",ML_FH_Household_Full_G2
429,uuid:327e2af7-05d8-4668-8847-6858c035e02c,uuid:2dbe9587-c7d7-41ed-aade-5034937a4c4c,uuid:2dbe9587-c7d7-41ed-aade-5034937a4c4c,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
430,uuid:3284c7b1-748b-429f-8693-751954081b08,uuid:3d5e4822-7c3f-4d5c-b618-2f41e74fcccd,uuid:3d5e4822-7c3f-4d5c-b618-2f41e74fcccd,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
431,uuid:32b8dcf8-8ae6-4a71-ad83-610671f39e32,uuid:b846393f-97d6-4943-9261-29bd2f38ce7b,uuid:b846393f-97d6-4943-9261-29bd2f38ce7b,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
432,uuid:32bd1810-1667-4694-b8b8-67877d46500c,uuid:1d711945-28b8-43c5-bf71-d60b33fb7644,uuid:1d711945-28b8-43c5-bf71-d60b33fb7644,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
433,uuid:32c16b62-97f2-4177-be1f-3f01951d3c24,uuid:1defb9c1-c00a-46e8-bdaa-6736476b10c5,uuid:1defb9c1-c00a-46e8-bdaa-6736476b10c5,1,st,"",2,0,0,0,0,0,1,0,0,1,96,Tohantal,ML_FH_Household_Full_G2
434,uuid:32d27b3e-fadc-4690-aec6-683f95fb42f6,uuid:b930be1f-27ef-4f35-b033-8b0e1c825c7b,uuid:b930be1f-27ef-4f35-b033-8b0e1c825c7b,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
435,uuid:334cbeb3-fa5a-4f0a-91b7-a5ac7ef39e13,uuid:30a2937d-1cac-48bb-9304-46b29dbf906a,uuid:30a2937d-1cac-48bb-9304-46b29dbf906a,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
436,uuid:33948dab-4b46-4916-af4b-17525543fef4,uuid:c639d4c1-6d5e-4ed3-abd6-ee98802f38d4,uuid:c639d4c1-6d5e-4ed3-abd6-ee98802f38d4,1,st,"",4,1,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
437,uuid:33d574a8-e240-48ce-a2d8-fbbe8b8ea89b,uuid:4db8a835-03b8-4cc9-a345-2934cbb08210,uuid:4db8a835-03b8-4cc9-a345-2934cbb08210,1,st,"",5,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
438,uuid:340513b1-8eaf-4072-8ba7-364ff1c38c4e,uuid:3c48e8a6-4550-4e28-9854-54638b104dc8,uuid:3c48e8a6-4550-4e28-9854-54638b104dc8,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
439,uuid:346a0262-7c0a-427a-a435-125477aa9d74,uuid:b4687194-6106-4d07-89f7-34dc6fce59ea,uuid:b4687194-6106-4d07-89f7-34dc6fce59ea,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
440,uuid:34f6c2e7-86a9-4086-8de6-0fc7c4598355,uuid:0122211c-bef9-41b1-8039-7d6260a229a8,uuid:0122211c-bef9-41b1-8039-7d6260a229a8,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
441,uuid:35d46d81-4a78-492b-adde-3710aac67ef4,uuid:94eaa303-04e6-46a1-b91a-d4c3166c7533,uuid:94eaa303-04e6-46a1-b91a-d4c3166c7533,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
442,uuid:35f98ee9-775e-40fa-9c9f-0287dcda8d82,uuid:63ea1c23-7b18-43a0-9f76-90cc829a8a8d,uuid:63ea1c23-7b18-43a0-9f76-90cc829a8a8d,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
443,uuid:36001ac0-bf6c-4d8d-89da-49e3a557a3e0,uuid:f45a8ea3-dabb-4ac7-8f37-ec455646f9d4,uuid:f45a8ea3-dabb-4ac7-8f37-ec455646f9d4,1,st,"",4,0,0,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
444,uuid:36730247-94c6-4c9d-8ffa-7d9f99cf04e1,uuid:f649d0a3-961d-4f64-9972-840478613210,uuid:f649d0a3-961d-4f64-9972-840478613210,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
445,uuid:367ee4a8-a9c0-4d64-833b-d7283ccfe43d,uuid:434db74e-704d-4ebe-968e-4bb0e6118014,uuid:434db74e-704d-4ebe-968e-4bb0e6118014,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
446,uuid:36b05731-b729-430f-ac13-947c6383131c,uuid:83a92dbf-2a8b-45f4-b277-0f252d4e0171,uuid:83a92dbf-2a8b-45f4-b277-0f252d4e0171,2,nd,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
447,uuid:36f75743-d569-4a2b-86fa-8cf8d3816fa9,uuid:7a32fda8-ca5b-4c33-9a4f-5ce259cf0a05,uuid:7a32fda8-ca5b-4c33-9a4f-5ce259cf0a05,1,st,"",2,0,0,0,0,0,1,35,0,0,"","",ML_FH_Household_Full_G2
448,uuid:36fc81b1-85f4-460e-a33f-09466d04ebac,uuid:018a3e25-0352-4178-a3b2-f2ede7436eea,uuid:018a3e25-0352-4178-a3b2-f2ede7436eea,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
449,uuid:375522f0-e943-48f4-9a9e-09aed7434b03,uuid:46763a3f-bb00-4387-8419-b3ab7e32b4cc,uuid:46763a3f-bb00-4387-8419-b3ab7e32b4cc,1,st,"",1,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
450,uuid:376d769d-1894-4abd-9938-4ff12062c899,uuid:ac90c17f-e802-4e42-b9fe-3b8da05b974c,uuid:ac90c17f-e802-4e42-b9fe-3b8da05b974c,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
451,uuid:377bd5a7-393a-4c88-a5bc-6004ae5252f7,uuid:f29a1de4-0974-4c69-8566-e0a7f0dfc69b,uuid:f29a1de4-0974-4c69-8566-e0a7f0dfc69b,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
452,uuid:3815ba42-a315-406c-a8a1-a11f0645bba0,uuid:efd4599a-7d1b-4e41-b990-22a831ab68af,uuid:efd4599a-7d1b-4e41-b990-22a831ab68af,1,st,"",1,0,0,0,0,0,1,70,0,0,"","",ML_FH_Household_Full_G2
453,uuid:381d5dde-b930-4e7d-b2fe-51cb42d5e193,uuid:d007fa73-da51-46c2-a42f-796a47b910f9,uuid:d007fa73-da51-46c2-a42f-796a47b910f9,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
454,uuid:3823d5f4-fd7e-4601-af3c-179a90bf9513,uuid:6f0775e0-5f70-4079-8dd1-1ceac2a56478,uuid:6f0775e0-5f70-4079-8dd1-1ceac2a56478,1,st,"",5,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
455,uuid:38764a5f-c83b-47df-8db8-752777a590f4,uuid:c6490ff7-d42a-4b6f-a108-d0bfafe96e62,uuid:c6490ff7-d42a-4b6f-a108-d0bfafe96e62,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
456,uuid:38889f94-c3a8-49f4-b641-17bd429bd720,uuid:09fbda30-1371-44fe-b9b1-c7f009391ece,uuid:09fbda30-1371-44fe-b9b1-c7f009391ece,1,st,"",1,0,0,0,0,1,1,3,0,1,4,"",ML_FH_Household_Full_G2
457,uuid:38adb16d-ffa3-4c1c-b3d8-4b2692884a6c,uuid:42cdd504-0862-4725-b1b6-f5ac5f035aa4,uuid:42cdd504-0862-4725-b1b6-f5ac5f035aa4,1,st,"",1,0,0,0,0,0,1,25,0,0,"","",ML_FH_Household_Full_G2
458,uuid:38c453af-1c2e-449e-8615-b426180b5cf1,uuid:b7404c37-e881-4d40-ada5-c07bd6378968,uuid:b7404c37-e881-4d40-ada5-c07bd6378968,1,st,"",2,0,0,0,0,1,1,2,1,0,"","",ML_FH_Household_Full_G2
459,uuid:38d902f9-0a73-42c4-af86-2aa517596b6b,uuid:d0a09c94-f861-48ea-8d0f-fa9f54d75b2c,uuid:d0a09c94-f861-48ea-8d0f-fa9f54d75b2c,1,st,"",2,0,0,0,0,0,1,0,0,1,2,"",ML_FH_Household_Full_G2
460,uuid:38fe39d9-f573-4b2a-9db8-b4b051ec0f63,uuid:707cfc6d-9fb5-4729-97a7-79197aff4317,uuid:707cfc6d-9fb5-4729-97a7-79197aff4317,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
461,uuid:3913ecab-3c7e-4239-a872-5f17348e5897,uuid:fbbababa-8986-40f0-ac42-8caa07a01d25,uuid:fbbababa-8986-40f0-ac42-8caa07a01d25,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
462,uuid:3920724e-3f88-4754-9316-9c40a36da6e9,uuid:ccdf5ab9-66ea-431d-8042-a359628efcb1,uuid:ccdf5ab9-66ea-431d-8042-a359628efcb1,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
463,uuid:39286196-18e5-4a68-83cf-e1318dcbbd00,uuid:f78d5217-1adf-4559-9603-d66c98ddff7e,uuid:f78d5217-1adf-4559-9603-d66c98ddff7e,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
464,uuid:396869cf-3f6d-4ae6-89a4-dd792f24de26,uuid:bb0eb8b9-9da6-44c1-9a33-6bb35e99c864,uuid:bb0eb8b9-9da6-44c1-9a33-6bb35e99c864,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
465,uuid:3992a010-854c-498b-8f78-4a007c94dfed,uuid:5a634ea1-49a6-4265-895a-a867ca7c3a63,uuid:5a634ea1-49a6-4265-895a-a867ca7c3a63,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
466,uuid:39f89dca-072e-47e3-a431-5d0c4c77832f,uuid:29a7e4c4-5ccc-4b2a-8ac2-714d1079c421,uuid:29a7e4c4-5ccc-4b2a-8ac2-714d1079c421,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
467,uuid:3ac356a6-60b9-4339-861e-875e69dc74d8,uuid:b1d21b9c-bdab-4155-8b3d-d77a9c3a5eba,uuid:b1d21b9c-bdab-4155-8b3d-d77a9c3a5eba,1,st,"",1,0,0,0,0,1,1,20,1,0,"","",ML_FH_Household_Full_G2
468,uuid:3ad799f9-cefc-4198-8f32-9f7e2d16719d,uuid:eb12cf74-9d48-4b9d-970c-85bca487fa61,uuid:eb12cf74-9d48-4b9d-970c-85bca487fa61,1,st,"",5,0,0,0,0,0,1,30,0,0,"","",ML_FH_Household_Full_G2
469,uuid:3b2c7157-bd1d-4c10-b9a7-70d0480f531a,uuid:7642e817-8ab8-4529-8359-2b263daafdfc,uuid:7642e817-8ab8-4529-8359-2b263daafdfc,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
470,uuid:3b2e74e6-0db8-4045-a5f7-f746be2200fc,uuid:fb75f742-f145-46ec-b5c9-6dcda6fff93f,uuid:fb75f742-f145-46ec-b5c9-6dcda6fff93f,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
471,uuid:3bb62942-4b0c-4756-a065-855d01ff3c8c,uuid:e391bd6b-8a8e-4f39-a2c6-df1b52ad6cf4,uuid:e391bd6b-8a8e-4f39-a2c6-df1b52ad6cf4,1,st,"",4,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
472,uuid:3bb67eb9-0ba2-4915-807f-37290d5cb466,uuid:2d5c4222-9c9b-445b-8be1-46728a6a2131,uuid:2d5c4222-9c9b-445b-8be1-46728a6a2131,1,st,"",3,1,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
473,uuid:3bc91840-6f1c-4580-97dd-55768890cfbd,uuid:02f591ee-cab4-47cd-bb90-b7a4b7470cc7,uuid:02f591ee-cab4-47cd-bb90-b7a4b7470cc7,1,st,"",1,0,0,0,0,0,1,100,0,0,"","",ML_FH_Household_Full_G2
474,uuid:3c186409-b22c-4c70-8c8b-40b1f8b32e23,uuid:78bf762d-dc55-4f1b-8e6a-760a52321c0c,uuid:78bf762d-dc55-4f1b-8e6a-760a52321c0c,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
475,uuid:3c3b5270-302e-4ef2-90f8-e6abd2fb4208,uuid:d0664536-102d-47b9-8871-bd59144068ec,uuid:d0664536-102d-47b9-8871-bd59144068ec,1,st,"",5,1,0,0,0,1,1,5,0,0,"","",ML_FH_Household_Full_G2
476,uuid:3c44b763-82fe-4481-ba60-56ca0d44f34c,uuid:b47a52b5-552c-48c3-b28a-19f8abf899f5,uuid:b47a52b5-552c-48c3-b28a-19f8abf899f5,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
477,uuid:3ca83736-68d5-416f-8f0d-c4e8c5aedd4c,uuid:becff3c8-33f3-4ea5-a590-eef6e2e6a850,uuid:becff3c8-33f3-4ea5-a590-eef6e2e6a850,1,st,"",2,1,1,1,0,1,1,6,0,0,"","",ML_FH_Household_Full_G2
478,uuid:3cdd73c6-878c-4e71-9fd4-197952671c58,uuid:ab232038-a083-4e9b-8411-f4e8991d3660,uuid:ab232038-a083-4e9b-8411-f4e8991d3660,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
479,uuid:3d5b9ec7-4a1e-486a-80fc-5522ceadc61a,uuid:b07499ff-495b-43a9-ac21-8bc78a820a53,uuid:b07499ff-495b-43a9-ac21-8bc78a820a53,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
480,uuid:3d735622-9f1e-436d-bb18-fbc78886cbf2,uuid:e8f6e7a2-7925-4c3f-b649-cb5e4e08f173,uuid:e8f6e7a2-7925-4c3f-b649-cb5e4e08f173,1,st,"",2,0,0,0,0,0,1,3,1,0,"","",ML_FH_Household_Full_G2
481,uuid:3dd74ba3-f17f-4ccd-92ad-16f9110cabe4,uuid:4469cd8f-a6f3-415e-9760-19502623dd2a,uuid:4469cd8f-a6f3-415e-9760-19502623dd2a,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
482,uuid:3dfc8afc-1e98-43d9-bdd9-21728f32f771,uuid:b9ad0cd5-cfd8-4601-b3b4-c77506a4684c,uuid:b9ad0cd5-cfd8-4601-b3b4-c77506a4684c,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
483,uuid:3e3ca518-5ffe-4fb6-b95c-36b3bf266f49,uuid:d53e7fa1-fc4a-4dc7-b14f-c8753abb7d13,uuid:d53e7fa1-fc4a-4dc7-b14f-c8753abb7d13,1,st,"",3,0,0,0,1,1,1,3,0,0,"","",ML_FH_Household_Full_G2
484,uuid:3e620437-32b6-4532-85f1-85e2b2531fd8,uuid:f35525ae-c49a-42e9-83af-6b7381af61b4,uuid:f35525ae-c49a-42e9-83af-6b7381af61b4,1,st,"",2,1,0,0,0,1,1,0,1,0,"","",ML_FH_Household_Full_G2
485,uuid:3ea5a84f-60dc-486e-a1fb-901ff811194c,uuid:ce7cb2d0-5155-48fd-9beb-5f15376df986,uuid:ce7cb2d0-5155-48fd-9beb-5f15376df986,1,st,"",5,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
486,uuid:3f030459-8076-44dd-b718-a74fff10262a,uuid:08df4404-fb71-4a31-8e48-d4344270e74a,uuid:08df4404-fb71-4a31-8e48-d4344270e74a,1,st,"",3,0,0,0,0,0,1,4,0,1,4,"",ML_FH_Household_Full_G2
487,uuid:3f08fce1-9135-4707-bfc5-3cc0ba152977,uuid:39599acf-aac9-40b5-8bb8-b43b28dae7f1,uuid:39599acf-aac9-40b5-8bb8-b43b28dae7f1,1,st,"",1,1,1,0,0,1,1,1,1,0,"","",ML_FH_Household_Full_G2
488,uuid:3fc903ff-a233-4f18-9386-bada8cd0f879,uuid:fe27bcf2-2d8e-4e8f-9736-79fa51da2e6d,uuid:fe27bcf2-2d8e-4e8f-9736-79fa51da2e6d,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
489,uuid:3fe8d868-ac4b-455c-9a59-499add593073,uuid:2a3afa0f-5d39-42c2-be8f-f4aed10038ee,uuid:2a3afa0f-5d39-42c2-be8f-f4aed10038ee,1,st,"",1,0,0,0,0,0,1,0,0,1,4,"",ML_FH_Household_Full_G2
490,uuid:3ff34cd7-84d3-4634-9504-797a3fb34e7c,uuid:bb9e1220-1ebf-4be6-848d-c7c48c613d8b,uuid:bb9e1220-1ebf-4be6-848d-c7c48c613d8b,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
491,uuid:400ae2be-67af-40de-96b9-f363417a7ce0,uuid:9fbb90cc-38c2-4660-8950-3e42c5c290c0,uuid:9fbb90cc-38c2-4660-8950-3e42c5c290c0,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
492,uuid:400be688-c3f0-441b-806a-6d6de931abab,uuid:53f8a6d0-bbaa-4bdc-988a-8525eb945697,uuid:53f8a6d0-bbaa-4bdc-988a-8525eb945697,1,st,"",2,0,0,0,0,0,1,2,1,0,"","",ML_FH_Household_Full_G2
493,uuid:404df415-5c8b-4d89-80b3-27e519c37fcf,uuid:bf7ca88f-7060-40c3-8978-3e687c451b06,uuid:bf7ca88f-7060-40c3-8978-3e687c451b06,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
494,uuid:40bc5f15-c72b-4761-a573-fe68913388a6,uuid:d771d0fe-338c-4886-b5a7-67bb6c8e43ce,uuid:d771d0fe-338c-4886-b5a7-67bb6c8e43ce,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
495,uuid:40c9f062-62b7-4d1b-9bee-11be1cc37347,uuid:e1a757f0-ca92-4804-8840-1516d4955e5f,uuid:e1a757f0-ca92-4804-8840-1516d4955e5f,1,st,"",2,1,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
496,uuid:40d1adee-0808-4cae-b7f8-9b351358a581,uuid:662688c5-370d-47c4-8cd3-04328713ec5b,uuid:662688c5-370d-47c4-8cd3-04328713ec5b,1,st,"",1,0,0,0,0,0,1,3,1,1,1,"",ML_FH_Household_Full_G2
497,uuid:410b9b17-e453-4d7e-bb18-b41fa9083014,uuid:5ada236f-167a-4824-a70a-5ea1c2928651,uuid:5ada236f-167a-4824-a70a-5ea1c2928651,1,st,"",3,0,0,0,1,0,1,72,0,0,"","",ML_FH_Household_Full_G2
498,uuid:4112b429-3971-409c-9224-27625a99b7a8,uuid:22af2e32-cded-467a-8a37-9ef7bf089d74,uuid:22af2e32-cded-467a-8a37-9ef7bf089d74,1,st,"",4,0,0,0,0,1,1,100,1,0,"","",ML_FH_Household_Full_G2
499,uuid:4139a30c-bdb0-4e47-a446-9c85423a85ed,uuid:1de5673a-99ae-4ba0-b21b-b3307affce08,uuid:1de5673a-99ae-4ba0-b21b-b3307affce08,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
500,uuid:415dd262-7ba8-4d0f-a9ea-69023e307845,uuid:f5fe4e2a-70c1-4485-a630-527f6a443e88,uuid:f5fe4e2a-70c1-4485-a630-527f6a443e88,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
501,uuid:41a633d0-1061-4b3c-ba12-df18e1d564ad,uuid:523ce878-e2c5-4be0-8c82-78e9b6ee70af,uuid:523ce878-e2c5-4be0-8c82-78e9b6ee70af,1,st,"",1,0,0,0,0,0,1,2,1,0,"","",ML_FH_Household_Full_G2
502,uuid:423b3eb8-e986-4b4b-8dd2-c8feab48f8c1,uuid:7497cc71-ad41-4947-9944-e318029d6dbb,uuid:7497cc71-ad41-4947-9944-e318029d6dbb,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
503,uuid:425b95f0-fc25-4288-9259-45c0e7de0f5b,uuid:8591c0b0-c388-4b63-b199-3d3858c8607d,uuid:8591c0b0-c388-4b63-b199-3d3858c8607d,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
504,uuid:4269c416-b283-47f6-88fb-cf98631c2b21,uuid:d1b54510-76c3-4af7-97b4-54e8efe17f9a,uuid:d1b54510-76c3-4af7-97b4-54e8efe17f9a,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
505,uuid:4271468e-068c-4c67-a4e6-020bad4437dd,uuid:5115b078-7293-44c4-8f1f-5ad2f1fd6488,uuid:5115b078-7293-44c4-8f1f-5ad2f1fd6488,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
506,uuid:429afa1d-a7b5-48ef-bc7e-48f2e8cbeb52,uuid:c81905a5-6c7f-45ae-bfc7-e34931af2100,uuid:c81905a5-6c7f-45ae-bfc7-e34931af2100,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
